Date Completed,Item Code,Item Name,Qty.,Serial Number,Asset Code,Ship From,Ship To,Justification
23 June 2017,INS-80001,insulation tape,1, , ,UPS Warehouse,"Awagu, Thomas C 11 Ojomu Road, ikoyi",Maintenance of 400m 4Core cable at Awagu thomas 11 Ojomu road ikoyi 
20 June 2017,INS-80131,Tie wraps(Big),1, , ,Ikeja Store,"Awagu, Thomas C 11 Ojomu Road, ikoyi",Maintenance work been caarryout at Awagu thomas 11 Ojomu road ikoyi 
20 June 2017,TOL-17111,OFDR-B-01-8U,1, , ,Ikeja Store,"Awagu, Thomas C 11 Ojomu Road, ikoyi",Maintenance work been caarryout at Awagu thomas 11 Ojomu road ikoyi 
21 June 2017,CAB-005109,5m LC-SC Multimode Patch cord,2, , ,Ikeja Store,VI-HQ BST,For the integration of the Raisecom OLT at VGC
19 June 2017,INS-005101,Fibre Heat Shrink,2, , ,HQ Store,"LEKKI - AJAH ROAD,LEKKI.(LCC)",For ongoing maintenance at above named location
19 June 2017,INS-80115,Tie wrap(small),1, , ,HQ Store,"LEKKI - AJAH ROAD,LEKKI.(LCC)",For ongoing maintenance at above named location
20 June 2017,CAB-070055,96 Core Fibre Optic Cable-Foreign,311, , ,UPS Warehouse,"HORIZON 2 PHASE 1 ESTATE, MEADOW WAY LEKKI","FTTH Deployment to Horizon estate, Lekki."
20 June 2017,CAB-070055,96 Core Fibre Optic Cable-Foreign,456, , ,UPS Warehouse,"HORIZON 2 PHASE 1 ESTATE, MEADOW WAY LEKKI","FTTH Deployment to Horizon estate, Lekki."
20 June 2017,TOL-171075,FDH59M1-SC/APC288,1, , ,UPS Warehouse,"HORIZON 2 PHASE 1 ESTATE, MEADOW WAY LEKKI","FTTH Deployment to Horizon estate, Lekki."
20 June 2017,INS-80115,Tie wrap(small),1, , ,Port Harcourt Store,"Weltec Guest House Ella Estate, Trans Amadi PHC",used for fibre optic maintenance at the customer premises on 19/06/2017
20 June 2017,INS-80230,Face plate,1, , ,Port Harcourt Store,"Weltec Guest House Ella Estate, Trans Amadi PHC",used for fibre optic maintenance at the customer premises on 19/06/2017
20 June 2017,INS-80002,Scotch tape,1, , ,Ikeja Store,Ikeja GRA,To be used by rigger at a client location.
20 June 2017,INS-80131,Tie wraps(Big),1, , ,Ikeja Store,Ikeja GRA,To be used by rigger at a client location.
21 June 2017,CAB-005200,2m SC-SC single mode apc patch cord,12, , ,HQ Store,GBAGADA BST,For backend patching on the OLT for Splitters activation.
20 June 2017,CAB-70053,24 Core Fibre Optic Cable-Local,100, , ,UPS Warehouse,"Excelsimo Networks 5D Reverend Ogunbiyi St, GRA, Ikeja",To restore service to customers MST
20 June 2017,TOL-17084,Fibre Closure (Splice Case) for 96 fibres.,1, , ,Ikeja Store,"Excelsimo Networks 5D Reverend Ogunbiyi St, GRA, Ikeja",to restore service to the customers MST
21 June 2017,INS-80131,Tie wraps(Big),1, , ,Ikeja Store,FIRST BANK KETU,To be use for fault resolution 
21 June 2017,INS-80131,Tie wraps(Big),4, , ,Ikeja Store,FIRST BANK KETU,To be use for fault resolution 
22 June 2017,CAB-070056,4 Core Fibre Optic Cable-Foreign,60, , ,HQ Store,Oyefeso Olayinka Plt 187 Moshood Olugbani Str,To be used at site for maintenance purpose
22 June 2017,INS-80119,GP-Y (FTTH Wall Box),2, , ,HQ Store,Oyefeso Olayinka Plt 187 Moshood Olugbani Str,To be used at site for maintenance purpose
21 June 2017,CAB-70150,OCJ-S2-03MASCA-S2,6, , ,Ikeja Store,GBAGADA PHASE 1 ,Ftth Deployment to the above listed Project
22 June 2017,TOL-17111,OFDR-B-01-8U,1, , ,Ikeja Store,"Uzo Ekpecham  2A Idanre Cls, Osborne Foreshore Est Ikoyi",Maintenance for a costumer at Uzo Ekpecham 2A Idanre close Osbourne Foreshore Estate ikoyi 
22 June 2017,INS-005101,Fibre Heat Shrink,2, , ,Ikeja Store,"LEKKI - AJAH ROAD,LEKKI.(LCC)",For maintenance at location above
22 June 2017,INS-80131,Tie wraps(Big),1, , ,Ikeja Store,HQ,For installation.
22 June 2017,TOL-13000,8m Foreign Treated Wooden Poles,2, , ,Ikeja Store,GTB Slick Bar VGC lagos VGC lagos,to be used during the restoration of outage at GTB Slick bar. This will be picked up by Dataworths
22 June 2017,TOL-13000,8m Foreign Treated Wooden Poles,2, , ,Ikeja Store,"AJ Marinho Drive, VI-Front of Laila Towers",For replacement along location above. Existing poles are fallen
22 June 2017,TOL-13000,8m Foreign Treated Wooden Poles,3, , ,Ikeja Store,"AJ Marinho Drive, VI-Front of Laila Towers",For replacement along location above. Existing poles are fallen
23 June 2017,CAB-070155,12 core fiber optic cable-Foreign,500, , ,Ikeja Store,"AJ Marinho Drive, VI-Front of Laila Towers","For service restoration to all customers in AJ-Marinho after the pole installation scheduled for 23rd June, 2017. The existing cable is kinked and partially damaged. Closure is required during maintenance."
23 June 2017,TOL-17084,Fibre Closure (Splice Case) for 96 fibres.,1, , ,Ikeja Store,"AJ Marinho Drive, VI-Front of Laila Towers","For service restoration to all customers in AJ-Marinho after the pole installation scheduled for 23rd June, 2017. The existing cable is kinked and partially damaged. Closure is required during maintenance."
10 July 2017,CAB-70087,24 core Aerial Fibre Cable (G.652D),170, , ,HQ Store,"AJ Marinho Drive, VI-Front of Laila Towers","For service restoration to all customers in AJ-Marinho after the pole installation scheduled for 23rd June, 2017. The existing cable is kinked and partially damaged"
10 July 2017,INS-005101,Fibre Heat Shrink,1, , ,HQ Store,"AJ Marinho Drive, VI-Front of Laila Towers","For service restoration to all customers in AJ-Marinho after the pole installation scheduled for 23rd June, 2017. The existing cable is kinked and partially damaged"
23 June 2017,INS-80131,Tie wraps(Big),2, , ,Ikeja Store,"AJ Marinho Drive, VI-Front of Laila Towers","For service restoration to all customers in AJ-Marinho after the pole installation scheduled for 23rd June, 2017. The existing cable is kinked and partially damaged"
23 June 2017,TOL-13000,8m Foreign Treated Wooden Poles,3, , ,Ikeja Store,First Bank Data Centre IGAMU LAGOS,needed for direct Activation of the above customer service
23 June 2017,TOL-171074,FHD-ACC-CLAMP910,4, , ,Ikeja Store,First Bank Data Centre IGAMU LAGOS,needed for direct Activation of the above customer service
29 June 2017,TOL-13000,8m Foreign Treated Wooden Poles,29, , ,Ikeja Store,"Oladimeji Alo street off Hakeem Dickson street ,Lekki Phase 1",Required to power up oladimeji  alo street and its environs.
29 June 2017,TOL-13001, 11m Foreign Treated Wooden Poles,2, , ,Ikeja Store,"Oladimeji Alo street off Hakeem Dickson street ,Lekki Phase 1",Required to power up oladimeji  alo street and its environs.
12 July 2017,CAB-70053,24 Core Fibre Optic Cable-Local,510, , ,UPS Warehouse,"Oladimeji Alo street off Hakeem Dickson street ,Lekki Phase 1",Required to power up Oladimeji Alo street and its environs.
12 July 2017,TOL-171102,MST-0JXX00-A0050UM,1, , ,UPS Warehouse,"Oladimeji Alo street off Hakeem Dickson street ,Lekki Phase 1",Required to power up Oladimeji Alo street and its environs.
12 July 2017,TOL-17235,MST-0JXX00-A0350UM,4, , ,UPS Warehouse,"Oladimeji Alo street off Hakeem Dickson street ,Lekki Phase 1",Required to power up Oladimeji Alo street and its environs.
03 July 2017,TOL-17235,MST-0JXX00-A0350UM,9, , ,UPS Warehouse,Ikota Villa Estate LOT 1,"For Ikota Villa Project, LOT1"
28 June 2017,OFDR-B-01-8U ,OFDR-B-01-8U ,2, , ,Ikeja Store,"Playhouse Communication Ltd 48 Oduduwa Crescent, GRA, Ikeja",to resolve the MST fault affecting the customer
30 June 2017,TOL-17084,Fibre Closure (Splice Case) for 96 fibres.,1, , ,Ikeja Store,"Oladimeji Alo street off Hakeem Dickson street ,Lekki Phase 1",Required to power oladimeji Alo street and its environs.
04 July 2017,TOL-17090,FPS-MPP1JJJ,1, , ,Ikeja Store,VGC SHOPPING MALL (ETHIOPE CAPITAL),to power MST at VGC shopping Mall.
29 June 2017,INS-80119,GP-Y (FTTH Wall Box),1, , ,HQ Store,Francesca Osayande 28Coachwood Str Northern Foreshore Est.,for restoration of outage at this location
29 June 2017,TOL-17236,MST-0JXX00-A0010UM,1, , ,HQ Store,Francesca Osayande 28Coachwood Str Northern Foreshore Est.,for restoration of outage at this location
29 June 2017,TOL-17049,ONT,1,CIGGB0905990, ,HQ Store,"Expereo: JCB: Interswitch Comms Room - Oko Awo,VI",Customer's modem is suspected faulty (cooperate customer)
30 June 2017,CAB-070155,12 core fiber optic cable-Foreign,60, , ,Ikeja Store,"Adedeji Doyin 48, Oduduwas crescent Gra ikeja","maintenance as cable re run at Adedeji Doyin( Playhouse) Oduduwa Crescent GRA, Ikeja, GRA, Lagos"
29 June 2017,INS-80115,Tie wrap(small),1, , ,Ikeja Store," Airflow Engineering 36A Remi FaniKayode,GRA Ikeja ",maintenance at Airflow Engineering 36A Remi FaniKayode GRA Ikeja for a cable re run
29 June 2017,INS-80230,Face plate,2, , ,Ikeja Store," Airflow Engineering 36A Remi FaniKayode,GRA Ikeja ",maintenance at Airflow Engineering 36A Remi FaniKayode GRA Ikeja for a cable re run
29 June 2017,OFDR-B-01-8U ,OFDR-B-01-8U ,1, , ,Ikeja Store," Airflow Engineering 36A Remi FaniKayode,GRA Ikeja ",maintenance at Airflow Engineering 36A Remi FaniKayode GRA Ikeja for a cable re run
30 June 2017,INS-80131,Tie wraps(Big),1, , ,Port Harcourt Store,Giolee Global Resources Port Harcourt,link installation at Giolee Globla
30 June 2017,INS-80119,GP-Y (FTTH Wall Box),1, , ,Ikeja Store,"Swift Rental Cars Ltd  6, Okunola Martins close Ikoyi",being used for maintenance in a bid to restore a fiber cut affecting the drop cable within the customer's location.
30 June 2017,INS-80119,GP-Y (FTTH Wall Box),1, , ,Ikeja Store," Banuso, Akintunde  Flat B5, Ikoyi, Macdonald Court,",being used for maintenance in a bid to restore a fiber cut affecting the drop cable within the customer's location.
30 June 2017,INS-80119,GP-Y (FTTH Wall Box),1, , ,Ikeja Store,"Basit Olawoyin  Block 21 Oshodi Street, Ikoyi Dolphin Highrise",being used for maintenance in a bid to restore a fiber cut within the customer's location.  
30 June 2017,CAB-005111,8m SC-SC Single mode patch cord,1, , ,HQ Store,VGC SHOPPING MALL (ETHIOPE CAPITAL),to power VGC mall MST
30 June 2017,CAB-70150,OCJ-S2-03MASCA-S2,2, , ,Ikeja Store,"Netcom Nigeria Machine Tools  No.88, Queens drive, Ikoyi",being used for maintenance in a bid to restore service to the customer
30 June 2017,INS-80119,GP-Y (FTTH Wall Box),2, , ,HQ Store,FASYL - 2E - 4E Ligali Ayorinde Street Victoria Island.,For maintenance at location above
13 July 2017,TOL-13000,8m Foreign Treated Wooden Poles,3, , ,Ikeja Store,5 sobo Arobiodu GRA Ikeja,"Backbone Extension for 5, Sobo Arobiodu"
13 July 2017,TOL-171102,MST-0JXX00-A0050UM,1, , ,Ikeja Store,5 sobo Arobiodu GRA Ikeja,"Backbone Extension for 5, Sobo Arobiodu"
30 June 2017,TOL-17049,ONT,1,CIGGB0905194, ,HQ Store,GTB ATM Imperial Homes 28 Saka Tinubu VI,For replacement at location above
30 June 2017,CAB-70151,OCJ-S2-05MASCA-S2,1, , ,Ikeja Store,"Oladimeji Alo street off Hakeem Dickson street ,Lekki Phase 1",Required to power up Oladimeji Alo street and environs.
30 June 2017,TOL-17090,FPS-MPP1JJJ,1, , ,Ikeja Store,"Oladimeji Alo street off Hakeem Dickson street ,Lekki Phase 1",Required to power up Oladimeji Alo street and environs.
03 July 2017,INS-80131,Tie wraps(Big),1, , ,Ikeja Store,UBA Bank Apapa,To be use for  fault resolution
03 July 2017,TOL-171074,FHD-ACC-CLAMP910,6, , ,Ikeja Store,NETCOM Africa    Dizengoff,To restore service to the customer.
03 July 2017,TOL-171092,FHD-XJ1A-0150M,1, , ,Ikeja Store,NETCOM Africa    Dizengoff,To restore service to the customer.
03 July 2017,TOL-18001,FDSC-SHTH-REP-24,2, , ,Ikeja Store,NETCOM Africa    Dizengoff,To restore service to the customer.
21 September 2017,INS-80230,Face plate,2, , ,HQ Store,LEKKI BASE STATION,Face plate to be used to restore link at lekki base station
03 July 2017,CAB-070055,96 Core Fibre Optic Cable-Foreign,1344, , ,UPS Warehouse,Ikota Villa Estate LOT 1,To power Ikota Villa Estate LOT 1 Project
03 July 2017,CAB-070056,4 Core Fibre Optic Cable-Foreign,300, , ,UPS Warehouse,NETCOM Africa    Dizengoff,To restore service to the affected customer.
03 July 2017,CAB-70053,24 Core Fibre Optic Cable-Local,154, , ,UPS Warehouse,Ikota Villa Estate  (Backbone),To power Ikota Villa Estate LOT1 Cabinet
04 July 2017,CAB-70131,OC-ADK-S2-S2-NNC2,1, , ,Port Harcourt Store,Arthur boughaa Road 314 House 7 FHA Port Harcourt,Activation of new customer
04 July 2017,INS-80230,Face plate,1, , ,Port Harcourt Store,Arthur boughaa Road 314 House 7 FHA Port Harcourt,Activation of new customer
04 July 2017,TOL-1788,Pigtails,2, , ,Port Harcourt Store,Arthur boughaa Road 314 House 7 FHA Port Harcourt,Activation of new customer
08 July 2017,CAB-70130,OCJ-S2-02MASCA-S2,1, , ,Port Harcourt Store,Arthur boughaa Road 314 House 7 FHA Port Harcourt,New Activation
04 July 2017,TOL-1788,Pigtails,67, , ,Ikeja Store,Ikota Villa Estate  (Backbone),for Ikota villa project
06 July 2017,TOL-13000,8m Foreign Treated Wooden Poles,4, , ,Ikeja Store,"Vascon Solutions Dev. Km 18 Lekki - Epe Express way,Lekki",for link restoration. Poles will be picked up by Dataworths
05 July 2017,CAB-70053,24 Core Fibre Optic Cable-Local,510, , ,UPS Warehouse,"Oladimeji Alo street off Hakeem Dickson street ,Lekki Phase 1",Replacement for broken cable
06 July 2017,CAB-70157,FHD-XJ1A-0100M,2, , ,Ikeja Store,Nwabuike Charles - Xpress Payment Solutions Ltd.,to restore service to the two customer accounts at the location
06 July 2017,TOL-17236,MST-0JXX00-A0010UM,1, , ,Ikeja Store,Nwabuike Charles - Xpress Payment Solutions Ltd.,to restore service to the two customer accounts at the location
07 July 2017,CAB-070056,4 Core Fibre Optic Cable-Foreign,80, , ,HQ Store,"Chulani, Haresh 4b Kofo Abayomi Street VI",Items are raised on behalf of Kelly Emmanuel or service restoration.
07 July 2017,INS-80115,Tie wrap(small),1, , ,HQ Store,"Chulani, Haresh 4b Kofo Abayomi Street VI",Items are raised on behalf of Kelly Emmanuel or service restoration.
07 July 2017,INS-80119,GP-Y (FTTH Wall Box),2, , ,HQ Store,"Chulani, Haresh 4b Kofo Abayomi Street VI",Items are raised on behalf of Kelly Emmanuel or service restoration.
06 July 2017,INS-80119,GP-Y (FTTH Wall Box),2, , ,Ikeja Store,"Shasore, Olasupo  30C Glover Road Ikoyi Lagos",being used for maintenance in a bid to restore service to the customer's drop cable that is currently damaged at multiple points.  
06 July 2017,CAB-070056,4 Core Fibre Optic Cable-Foreign,350, , ,UPS Warehouse,"Jide Taiwo & Co (Idris, Umoru) 18/20, Commercial Road, Apapa.",to restore service to customers MST
07 July 2017,CAB-070056,4 Core Fibre Optic Cable-Foreign,180, , ,HQ Store,CIBN.  Adeola Hopewell Victoria Island. ,For maintanance and Re-run for CIBN adeola hopewell
07 July 2017,INS-80115,Tie wrap(small),2, , ,HQ Store,CIBN.  Adeola Hopewell Victoria Island. ,For maintanance and Re-run for CIBN adeola hopewell
07 July 2017,INS-80119,GP-Y (FTTH Wall Box),2, , ,HQ Store,CIBN.  Adeola Hopewell Victoria Island. ,For maintanance and Re-run for CIBN adeola hopewell
06 July 2017,TOL-171074,FHD-ACC-CLAMP910,4, , ,Ikeja Store,"Jide Taiwo & Co (Idris, Umoru) 18/20, Commercial Road, Apapa.",to restore service to the customers MST
06 July 2017,TOL-18001,FDSC-SHTH-REP-24,2, , ,Ikeja Store,"Jide Taiwo & Co (Idris, Umoru) 18/20, Commercial Road, Apapa.",to restore service to the customers MST
06 July 2017,CAB-70157,FHD-XJ1A-0100M,1, , ,Ikeja Store,"Olanrewaju, Olumide Adesegun 70A Allen Avenue, Ikeja,Lagos",to restore service to the customer.
06 July 2017,TOL-171074,FHD-ACC-CLAMP910,2, , ,Ikeja Store,"Olanrewaju, Olumide Adesegun 70A Allen Avenue, Ikeja,Lagos",to restore service to the customer.
06 July 2017,TOL-18001,FDSC-SHTH-REP-24,1, , ,Ikeja Store,"Olanrewaju, Olumide Adesegun 70A Allen Avenue, Ikeja,Lagos",to restore service to the customer.
07 July 2017,TOL-17235,MST-0JXX00-A0350UM,3, , ,UPS Warehouse,April court Haven 25 Oba Akinjobi GRa ikeja,needed for the backbone extension project into the estate of the above location
07 July 2017,INS-80131,Tie wraps(Big),1, , ,HQ Store,GTB ATM @ CHEVRON ROUND ABOUT OJEMU ROAD,for link restoration to the MST serving Gtb Chrevron + 5 other customers
07 July 2017,TOL-17111,OFDR-B-01-8U,1, , ,HQ Store,GTB ATM @ CHEVRON ROUND ABOUT OJEMU ROAD,for link restoration to the MST serving Gtb Chrevron + 5 other customers
10 July 2017,TOL-171102,MST-0JXX00-A0050UM,1, , ,UPS Warehouse,"Oladimeji Alo street off Hakeem Dickson street ,Lekki Phase 1",replacement for bad MST head
08 July 2017,INS-80115,Tie wrap(small),2, , ,Ikeja Store,ipNX Ikeja 1 office.13a Isaac John street Ikeja GRA Lagos,WEEKEND STORE REQUEST -MAINLAND/IKOYI RADIO 
08 July 2017,INS-80131,Tie wraps(Big),2, , ,Ikeja Store,ipNX Ikeja 1 office.13a Isaac John street Ikeja GRA Lagos,WEEKEND STORE REQUEST -MAINLAND/IKOYI RADIO 
08 July 2017,INS-005101,Fibre Heat Shrink,2, , ,Ikeja Store,ipNX Ikeja 1 office.13a Isaac John street Ikeja GRA Lagos,WEEKEND STORE REQUEST - MAINLAND - FIBRE 1 
08 July 2017,INS-80115,Tie wrap(small),2, , ,Ikeja Store,ipNX Ikeja 1 office.13a Isaac John street Ikeja GRA Lagos,WEEKEND STORE REQUEST - MAINLAND - FIBRE 1 
08 July 2017,INS-80131,Tie wraps(Big),2, , ,Ikeja Store,ipNX Ikeja 1 office.13a Isaac John street Ikeja GRA Lagos,WEEKEND STORE REQUEST - MAINLAND - FIBRE 1 
08 July 2017,TOL-17049,ONT,1,CIGGB0905206, ,Ikeja Store,ipNX Ikeja 1 office.13a Isaac John street Ikeja GRA Lagos,WEEKEND STORE REQUEST - MAINLAND - FIBRE 1 
08 July 2017,TOL-18001,FDSC-SHTH-REP-24,4, , ,Ikeja Store,ipNX Ikeja 1 office.13a Isaac John street Ikeja GRA Lagos,WEEKEND STORE REQUEST - MAINLAND - FIBRE 1 
08 July 2017,TOL-17084,Fibre Closure (Splice Case) for 96 fibres.,2, , ,Ikeja Store,ipNX Ikeja 1 office.13a Isaac John street Ikeja GRA Lagos,WEEKEND STORE REQUEST - MAINLAND - FIBRE 2
10 July 2017,INS-80131,Tie wraps(Big),1, , ,Ikeja Store,FCMB redeem camp,For fault resolution
10 July 2017,CAB-070056,4 Core Fibre Optic Cable-Foreign,230, , ,HQ Store,"United Integrated Construction Ltd,Plt 274A Akin Adesola Str,VI.",To be used for maintanance
11 July 2017,TOL-13000,8m Foreign Treated Wooden Poles,8, , ,Ikeja Store, ABIOLA COURT 6 KUSENLA ROAD LEKKI LAGOS,"FTTH Deployment  for Abiola Court 6,Kusenla Road Lekki, Lagos."
12 July 2017,TOL-17235,MST-0JXX00-A0350UM,8, , ,UPS Warehouse,Ikota Villa Estate LOT 1,"For Ikota villa estate project: For Road 22(200 X2 ), 250(1) 150,( X2), 100(X 3) "
13 July 2017,TOL-171102,MST-0JXX00-A0050UM,2, , ,UPS Warehouse,Ikota Villa Estate LOT 1,For Ikota Villa estate project: For Road 22(50 x 2)
10 July 2017,CAB-070056,4 Core Fibre Optic Cable-Foreign,220, , ,HQ Store,"Chulani, Haresh 4b Kofo Abayomi Street VI",To be used for maintenance 
11 July 2017,INS-80002,Scotch tape,1, , ,HQ Store,LEKKI BASE STATION,For maintenance at location above
11 July 2017,INS-80002,Scotch tape,1, , ,HQ Store,HQ,For maintenance at location above
11 July 2017,INS-80115,Tie wrap(small),1, , ,HQ Store,HQ,For maintenance at location above
